date,day_of_week,month,year,day_of_month,quarter,is_ramadan,is_payday,is_navruz,transaction_volume,avg_transaction_value,region,usd_uzs_rate,usd_uzs_rate_lag7,usd_uzs_rate_change
2023-04-03,0,4,2023,3,2,1.0,0,0,2528581,17290,Namangan,11404.65,11430.07,-0.002224
2023-04-04,1,4,2023,4,2,1.0,0,0,2593588,15697,Tashkent,11395.73,11405.48,-0.000855
2023-04-05,2,4,2023,5,2,1.0,0,0,2658017,17585,Tashkent,11381.2,11391.94,-0.000943
2023-04-06,3,4,2023,6,2,1.0,0,0,2717559,18589,Andijan,11365.26,11415.05,-0.004362
2023-04-07,4,4,2023,7,2,1.0,0,0,2539680,16270,Samarkand,11374.0,11433.21,-0.005179
2023-04-08,5,4,2023,8,2,1.0,0,0,2170753,16984,Tashkent,11374.0,11433.21,-0.005179
2023-04-09,6,4,2023,9,2,1.0,0,0,2027953,17719,Tashkent,11374.0,11433.21,-0.005179
2023-04-10,0,4,2023,10,2,1.0,1,0,3206688,18462,Tashkent,11397.04,11404.65,-0.000667
2023-04-11,1,4,2023,11,2,1.0,0,0,2554224,17104,Tashkent,11410.17,11395.73,0.001267
2023-04-12,2,4,2023,12,2,1.0,0,0,2379627,16913,Namangan,11418.11,11381.2,0.003243
2023-04-13,3,4,2023,13,2,1.0,0,0,2730661,15895,Tashkent,11430.1,11365.26,0.005705
2023-04-14,4,4,2023,14,2,1.0,0,0,2717441,17556,Fergana,11421.0,11374.0,0.004132
2023-04-15,5,4,2023,15,2,1.0,0,0,2037481,19111,Andijan,11421.0,11374.0,0.004132
2023-04-16,6,4,2023,16,2,1.0,0,0,2067949,17702,Tashkent,11421.0,11374.0,0.004132
2023-04-17,0,4,2023,17,2,1.0,0,0,2700995,17466,Tashkent,11441.96,11397.04,0.003941
2023-04-18,1,4,2023,18,2,1.0,0,0,2483086,17745,Samarkand,11455.0,11410.17,0.003929
2023-04-19,2,4,2023,19,2,1.0,0,0,2594784,17482,Andijan,11435.99,11418.11,0.001566
2023-04-20,3,4,2023,20,2,1.0,0,0,2737429,16844,Namangan,11416.17,11430.1,-0.001219
2023-04-21,4,4,2023,21,2,1.0,0,0,2522168,18157,Tashkent,11416.17,11421.0,-0.000423
2023-04-22,5,4,2023,22,2,0.0,0,0,2383306,17682,Fergana,11416.17,11421.0,-0.000423
2023-04-23,6,4,2023,23,2,0.0,0,0,2229715,17519,Samarkand,11416.17,11421.0,-0.000423
2023-04-24,0,4,2023,24,2,0.0,0,0,3081638,16728,Andijan,11416.17,11441.96,-0.002254
2023-04-25,1,4,2023,25,2,0.0,1,0,3688612,18555,Tashkent,11424.87,11455.0,-0.00263
2023-04-26,2,4,2023,26,2,0.0,0,0,2834568,18047,Samarkand,11402.01,11435.99,-0.002971
2023-04-27,3,4,2023,27,2,0.0,0,0,3174223,17077,Namangan,11377.11,11416.17,-0.003421
2023-04-28,4,4,2023,28,2,0.0,0,0,2946306,18324,Tashkent,11390.24,11416.17,-0.002271
2023-04-29,5,4,2023,29,2,0.0,0,0,2292901,17128,Samarkand,11390.24,11416.17,-0.002271
2023-04-30,6,4,2023,30,2,0.0,0,0,2390746,16904,Tashkent,11390.24,11416.17,-0.002271
2023-05-01,0,5,2023,1,2,0.0,0,0,3312995,16925,Tashkent,11408.01,11416.17,-0.000715
2023-05-02,1,5,2023,2,2,0.0,0,0,3041345,16120,Tashkent,11420.01,11424.87,-0.000425
2023-05-03,2,5,2023,3,2,0.0,0,0,3180682,17917,Andijan,11438.01,11402.01,0.003157
2023-05-04,3,5,2023,4,2,0.0,0,0,3230021,16079,Tashkent,11459.46,11377.11,0.007238
2023-05-05,4,5,2023,5,2,0.0,0,0,3266367,16564,Samarkand,11445.03,11390.24,0.00481
2023-05-06,5,5,2023,6,2,0.0,0,0,2498656,15890,Fergana,11445.03,11390.24,0.00481
2023-05-07,6,5,2023,7,2,0.0,0,0,2446798,17485,Tashkent,11445.03,11390.24,0.00481
2023-05-08,0,5,2023,8,2,0.0,0,0,3080887,17437,Samarkand,11424.06,11408.01,0.001407
2023-05-09,1,5,2023,9,2,0.0,0,0,3200065,17300,Fergana,11424.06,11420.01,0.000355
2023-05-10,2,5,2023,10,2,0.0,1,0,3726987,16730,Namangan,11433.05,11438.01,-0.000434
2023-05-11,3,5,2023,11,2,0.0,0,0,2821212,16630,Samarkand,11453.07,11459.46,-0.000558
2023-05-12,4,5,2023,12,2,0.0,0,0,3253050,17943,Fergana,11465.0,11445.03,0.001745
2023-05-13,5,5,2023,13,2,0.0,0,0,2586199,17135,Tashkent,11465.0,11445.03,0.001745
2023-05-14,6,5,2023,14,2,0.0,0,0,2261963,17832,Andijan,11465.0,11445.03,0.001745
2023-05-15,0,5,2023,15,2,0.0,0,0,3075920,16874,Tashkent,11433.03,11424.06,0.000785
2023-05-16,1,5,2023,16,2,0.0,0,0,3287561,17730,Fergana,11417.17,11424.06,-0.000603
2023-05-17,2,5,2023,17,2,0.0,0,0,3475088,18632,Tashkent,11420.03,11433.05,-0.001139
2023-05-18,3,5,2023,18,2,0.0,0,0,3216240,18061,Andijan,11463.02,11453.07,0.000869
2023-05-19,4,5,2023,19,2,0.0,0,0,3122640,17266,Fergana,11488.14,11465.0,0.002018
2023-05-20,5,5,2023,20,2,0.0,0,0,2492478,17805,Fergana,11488.14,11465.0,0.002018
2023-05-21,6,5,2023,21,2,0.0,0,0,2651183,17410,Tashkent,11488.14,11465.0,0.002018
2023-05-22,0,5,2023,22,2,0.0,0,0,3141195,17613,Tashkent,11478.16,11433.03,0.003947
2023-05-23,1,5,2023,23,2,0.0,0,0,3124086,17350,Samarkand,11450.03,11417.17,0.002878
2023-05-24,2,5,2023,24,2,0.0,0,0,3167627,17482,Fergana,11430.09,11420.03,0.000881
2023-05-25,3,5,2023,25,2,0.0,1,0,3793553,17787,Tashkent,11418.0,11463.02,-0.003927
2023-05-26,4,5,2023,26,2,0.0,0,0,3251369,16826,Andijan,11425.15,11488.14,-0.005483
2023-05-27,5,5,2023,27,2,0.0,0,0,2689977,16811,Namangan,11425.15,11488.14,-0.005483
2023-05-28,6,5,2023,28,2,0.0,0,0,2560648,16517,Tashkent,11425.15,11488.14,-0.005483
2023-05-29,0,5,2023,29,2,0.0,0,0,3211012,16351,Namangan,11415.0,11478.16,-0.005503
2023-05-30,1,5,2023,30,2,0.0,0,0,3208618,16661,Samarkand,11420.2,11450.03,-0.002605
2023-05-31,2,5,2023,31,2,0.0,0,0,3046104,17766,Samarkand,11405.84,11430.09,-0.002122
2023-06-01,3,6,2023,1,2,0.0,0,0,3201868,16927,Tashkent,11400.17,11418.0,-0.001562
2023-06-02,4,6,2023,2,2,0.0,0,0,3085616,18056,Samarkand,11409.32,11425.15,-0.001386
2023-06-03,5,6,2023,3,2,0.0,0,0,2398906,17676,Fergana,11409.32,11425.15,-0.001386
2023-06-04,6,6,2023,4,2,0.0,0,0,2727294,16077,Tashkent,11409.32,11425.15,-0.001386
2023-06-05,0,6,2023,5,2,0.0,0,0,3140239,18179,Samarkand,11427.01,11415.0,0.001052
2023-06-06,1,6,2023,6,2,0.0,0,0,3012398,18308,Fergana,11449.14,11420.2,0.002534
2023-06-07,2,6,2023,7,2,0.0,0,0,3055423,16867,Fergana,11462.22,11405.84,0.004943
2023-06-08,3,6,2023,8,2,0.0,0,0,3253995,18002,Tashkent,11453.01,11400.17,0.004635
2023-06-09,4,6,2023,9,2,0.0,0,0,3127832,16984,Namangan,11434.98,11409.32,0.002249
2023-06-10,5,6,2023,10,2,0.0,1,0,2794929,17751,Samarkand,11434.98,11409.32,0.002249
2023-06-11,6,6,2023,11,2,0.0,0,0,2522291,16665,Tashkent,11434.98,11409.32,0.002249
2023-06-12,0,6,2023,12,2,0.0,0,0,3038245,16246,Tashkent,11424.0,11427.01,-0.000263
2023-06-13,1,6,2023,13,2,0.0,0,0,3358441,17377,Samarkand,11442.42,11449.14,-0.000587
2023-06-14,2,6,2023,14,2,0.0,0,0,3262078,17588,Namangan,11465.09,11462.22,0.00025
2023-06-15,3,6,2023,15,2,0.0,0,0,3073647,17372,Tashkent,11477.98,11453.01,0.00218
2023-06-16,4,6,2023,16,2,0.0,0,0,3292808,16747,Fergana,11460.08,11434.98,0.002195
2023-06-17,5,6,2023,17,2,0.0,0,0,2451914,17378,Tashkent,11460.08,11434.98,0.002195
2023-06-18,6,6,2023,18,2,0.0,0,0,2530837,17916,Samarkand,11460.08,11434.98,0.002195
2023-06-19,0,6,2023,19,2,0.0,0,0,3201192,17669,Andijan,11463.03,11424.0,0.003416
2023-06-20,1,6,2023,20,2,0.0,0,0,3036571,17854,Fergana,11477.0,11442.42,0.003022
2023-06-21,2,6,2023,21,2,0.0,0,0,3064672,17175,Tashkent,11490.0,11465.09,0.002173
2023-06-22,3,6,2023,22,2,0.0,0,0,3278028,18652,Samarkand,11500.0,11477.98,0.001918
2023-06-23,4,6,2023,23,2,0.0,0,0,3108804,16778,Tashkent,11482.27,11460.08,0.001936
2023-06-24,5,6,2023,24,2,0.0,0,0,2420152,18112,Tashkent,11482.27,11460.08,0.001936
2023-06-25,6,6,2023,25,2,0.0,1,0,2888841,18671,Fergana,11482.27,11460.08,0.001936
2023-06-26,0,6,2023,26,2,0.0,0,0,3212571,18114,Fergana,11469.57,11463.03,0.000571
2023-06-27,1,6,2023,27,2,0.0,0,0,3422577,17570,Tashkent,11488.12,11477.0,0.000969
2023-06-28,2,6,2023,28,2,0.0,0,0,3029295,17313,Andijan,11488.12,11490.0,-0.000164
2023-06-29,3,6,2023,29,2,0.0,0,0,3170179,18568,Samarkand,11488.12,11500.0,-0.001033
2023-06-30,4,6,2023,30,2,0.0,0,0,3348862,16605,Tashkent,11488.12,11482.27,0.000509
2023-07-01,5,7,2023,1,3,0.0,0,0,2441236,16970,Samarkand,11488.12,11482.27,0.000509
2023-07-02,6,7,2023,2,3,0.0,0,0,2495474,17432,Samarkand,11488.12,11482.27,0.000509
2023-07-03,0,7,2023,3,3,0.0,0,0,3011480,18744,Samarkand,11522.13,11469.57,0.004583
2023-07-04,1,7,2023,4,3,0.0,0,0,3201739,18061,Samarkand,11534.99,11488.12,0.00408
2023-07-05,2,7,2023,5,3,0.0,0,0,3126902,16986,Samarkand,11541.0,11488.12,0.004603
2023-07-06,3,7,2023,6,3,0.0,0,0,3277492,17516,Tashkent,11530.47,11488.12,0.003686
2023-07-07,4,7,2023,7,3,0.0,0,0,3305735,17276,Namangan,11553.06,11488.12,0.005653
2023-07-08,5,7,2023,8,3,0.0,0,0,2718845,17203,Samarkand,11553.06,11488.12,0.005653
2023-07-09,6,7,2023,9,3,0.0,0,0,2522918,18558,Tashkent,11553.06,11488.12,0.005653
2023-07-10,0,7,2023,10,3,0.0,1,0,3910266,16681,Fergana,11570.09,11522.13,0.004162
2023-07-11,1,7,2023,11,3,0.0,0,0,3191216,19069,Andijan,11555.59,11534.99,0.001786
2023-07-12,2,7,2023,12,3,0.0,0,0,3124516,18448,Andijan,11574.13,11541.0,0.002871
2023-07-13,3,7,2023,13,3,0.0,0,0,3214929,18661,Tashkent,11593.01,11530.47,0.005424
2023-07-14,4,7,2023,14,3,0.0,0,0,3137168,17422,Tashkent,11582.14,11553.06,0.002517
2023-07-15,5,7,2023,15,3,0.0,0,0,2495056,17676,Samarkand,11582.14,11553.06,0.002517
2023-07-16,6,7,2023,16,3,0.0,0,0,2611194,16652,Tashkent,11582.14,11553.06,0.002517
2023-07-17,0,7,2023,17,3,0.0,0,0,3054641,17383,Andijan,11577.66,11570.09,0.000654
2023-07-18,1,7,2023,18,3,0.0,0,0,3330735,18201,Tashkent,11589.16,11555.59,0.002905
2023-07-19,2,7,2023,19,3,0.0,0,0,3356170,18846,Tashkent,11608.03,11574.13,0.002929
2023-07-20,3,7,2023,20,3,0.0,0,0,3175842,16927,Tashkent,11600.11,11593.01,0.000612
2023-07-21,4,7,2023,21,3,0.0,0,0,2922569,17524,Tashkent,11592.99,11582.14,0.000937
2023-07-22,5,7,2023,22,3,0.0,0,0,2432531,17699,Fergana,11592.99,11582.14,0.000937
2023-07-23,6,7,2023,23,3,0.0,0,0,2624720,16707,Samarkand,11592.99,11582.14,0.000937
2023-07-24,0,7,2023,24,3,0.0,0,0,3198851,18300,Tashkent,11610.02,11577.66,0.002795
2023-07-25,1,7,2023,25,3,0.0,1,0,3753222,17251,Tashkent,11595.02,11589.16,0.000506
2023-07-26,2,7,2023,26,3,0.0,0,0,3142470,17678,Samarkand,11613.06,11608.03,0.000433
2023-07-27,3,7,2023,27,3,0.0,0,0,3317889,17476,Tashkent,11624.92,11600.11,0.002139
2023-07-28,4,7,2023,28,3,0.0,0,0,3282944,17210,Samarkand,11600.14,11592.99,0.000617
2023-07-29,5,7,2023,29,3,0.0,0,0,2484055,17839,Samarkand,11600.14,11592.99,0.000617
2023-07-30,6,7,2023,30,3,0.0,0,0,2473326,17676,Fergana,11600.14,11592.99,0.000617
2023-07-31,0,7,2023,31,3,0.0,0,0,3170415,17554,Andijan,11600.17,11610.02,-0.000848
2023-08-01,1,8,2023,1,3,0.0,0,0,3234048,17272,Andijan,11618.15,11595.02,0.001995
2023-08-02,2,8,2023,2,3,0.0,0,0,3577957,18114,Andijan,11633.11,11613.06,0.001727
2023-08-03,3,8,2023,3,3,0.0,0,0,3320290,19185,Tashkent,11655.01,11624.92,0.002588
2023-08-04,4,8,2023,4,3,0.0,0,0,3530421,17977,Tashkent,11647.79,11600.14,0.004108
2023-08-05,5,8,2023,5,3,0.0,0,0,2788044,18666,Tashkent,11647.79,11600.14,0.004108
2023-08-06,6,8,2023,6,3,0.0,0,0,2735388,16760,Namangan,11647.79,11600.14,0.004108
2023-08-07,0,8,2023,7,3,0.0,0,0,3316842,18002,Andijan,11660.02,11600.17,0.005159
2023-08-08,1,8,2023,8,3,0.0,0,0,3432535,17002,Namangan,11675.01,11618.15,0.004894
2023-08-09,2,8,2023,9,3,0.0,0,0,3377584,16701,Tashkent,11664.86,11633.11,0.002729
2023-08-10,3,8,2023,10,3,0.0,1,0,3978927,17295,Andijan,11667.0,11655.01,0.001029
2023-08-11,4,8,2023,11,3,0.0,0,0,3430547,18844,Tashkent,12075.03,11647.79,0.03668
2023-08-12,5,8,2023,12,3,0.0,0,0,2519115,18654,Tashkent,12075.03,11647.79,0.03668
2023-08-13,6,8,2023,13,3,0.0,0,0,2771755,18091,Tashkent,12075.03,11647.79,0.03668
2023-08-14,0,8,2023,14,3,0.0,0,0,3332155,16674,Tashkent,12041.88,11660.02,0.03275
2023-08-15,1,8,2023,15,3,0.0,0,0,3425485,17747,Samarkand,12062.04,11675.01,0.03315
2023-08-16,2,8,2023,16,3,0.0,0,0,3439571,18149,Tashkent,12074.99,11664.86,0.035159
2023-08-17,3,8,2023,17,3,0.0,0,0,3368672,18051,Samarkand,12089.0,11667.0,0.03617
2023-08-18,4,8,2023,18,3,0.0,0,0,3486769,16439,Samarkand,12066.19,12075.03,-0.000732
2023-08-19,5,8,2023,19,3,0.0,0,0,2609056,17206,Namangan,12066.19,12075.03,-0.000732
2023-08-20,6,8,2023,20,3,0.0,0,0,2754610,17870,Fergana,12066.19,12075.03,-0.000732
2023-08-21,0,8,2023,21,3,0.0,0,0,3231628,18354,Tashkent,12078.01,12041.88,0.003
2023-08-22,1,8,2023,22,3,0.0,0,0,3435702,16172,Namangan,12100.02,12062.04,0.003149
2023-08-23,2,8,2023,23,3,0.0,0,0,3686677,17802,Andijan,12089.93,12074.99,0.001237
2023-08-24,3,8,2023,24,3,0.0,0,0,3287223,18050,Tashkent,12067.55,12089.0,-0.001774
2023-08-25,4,8,2023,25,3,0.0,1,0,4067773,18619,Samarkand,12049.02,12066.19,-0.001423
2023-08-26,5,8,2023,26,3,0.0,0,0,2730447,18497,Tashkent,12049.02,12066.19,-0.001423
2023-08-27,6,8,2023,27,3,0.0,0,0,2696959,18412,Tashkent,12049.02,12066.19,-0.001423
2023-08-28,0,8,2023,28,3,0.0,0,0,3484089,17310,Fergana,12070.1,12078.01,-0.000655
2023-08-29,1,8,2023,29,3,0.0,0,0,3506111,16427,Namangan,12072.21,12100.02,-0.002298
2023-08-30,2,8,2023,30,3,0.0,0,0,3529128,17642,Tashkent,12084.84,12089.93,-0.000421
2023-08-31,3,8,2023,31,3,0.0,0,0,3597575,18761,Namangan,12089.97,12067.55,0.001858
2023-09-01,4,9,2023,1,3,0.0,0,0,3679323,19078,Namangan,12089.97,12049.02,0.003399
2023-09-02,5,9,2023,2,3,0.0,0,0,2798715,18535,Andijan,12089.97,12049.02,0.003399
2023-09-03,6,9,2023,3,3,0.0,0,0,2904482,18314,Tashkent,12089.97,12049.02,0.003399
2023-09-04,0,9,2023,4,3,0.0,0,0,3905028,18278,Andijan,12102.0,12070.1,0.002643
2023-09-05,1,9,2023,5,3,0.0,0,0,3613040,17533,Tashkent,12118.07,12072.21,0.003799
2023-09-06,2,9,2023,6,3,0.0,0,0,3493687,17877,Samarkand,12129.99,12084.84,0.003736
2023-09-07,3,9,2023,7,3,0.0,0,0,3799615,19320,Tashkent,12142.11,12089.97,0.004313
2023-09-08,4,9,2023,8,3,0.0,0,0,3624050,17234,Tashkent,12137.16,12089.97,0.003903
2023-09-09,5,9,2023,9,3,0.0,0,0,2595788,19283,Fergana,12137.16,12089.97,0.003903
2023-09-10,6,9,2023,10,3,0.0,1,0,3588892,17737,Tashkent,12137.16,12089.97,0.003903
2023-09-11,0,9,2023,11,3,0.0,0,0,3572706,19059,Tashkent,12147.25,12102.0,0.003739
2023-09-12,1,9,2023,12,3,0.0,0,0,3640755,16877,Tashkent,12163.53,12118.07,0.003751
2023-09-13,2,9,2023,13,3,0.0,0,0,3705658,18474,Fergana,12180.0,12129.99,0.004123
2023-09-14,3,9,2023,14,3,0.0,0,0,3688095,17420,Tashkent,12162.04,12142.11,0.001641
2023-09-15,4,9,2023,15,3,0.0,0,0,3767275,16880,Namangan,12154.02,12137.16,0.001389
2023-09-16,5,9,2023,16,3,0.0,0,0,2810000,18191,Tashkent,12154.02,12137.16,0.001389
2023-09-17,6,9,2023,17,3,0.0,0,0,2920994,18827,Tashkent,12154.02,12137.16,0.001389
2023-09-18,0,9,2023,18,3,0.0,0,0,3634541,17347,Tashkent,12174.99,12147.25,0.002284
2023-09-19,1,9,2023,19,3,0.0,0,0,3784422,16827,Samarkand,12160.39,12163.53,-0.000258
2023-09-20,2,9,2023,20,3,0.0,0,0,3769475,17957,Tashkent,12168.04,12180.0,-0.000982
2023-09-21,3,9,2023,21,3,0.0,0,0,3544274,17964,Tashkent,12178.1,12162.04,0.001321
2023-09-22,4,9,2023,22,3,0.0,0,0,3845260,18476,Andijan,12190.01,12154.02,0.002961
2023-09-23,5,9,2023,23,3,0.0,0,0,2815207,18800,Samarkand,12190.01,12154.02,0.002961
2023-09-24,6,9,2023,24,3,0.0,0,0,2972397,17996,Tashkent,12190.01,12154.02,0.002961
2023-09-25,0,9,2023,25,3,0.0,1,0,4573618,19532,Tashkent,12212.07,12174.99,0.003046
2023-09-26,1,9,2023,26,3,0.0,0,0,3969614,18230,Namangan,12206.13,12160.39,0.003761
2023-09-27,2,9,2023,27,3,0.0,0,0,3667793,17777,Tashkent,12195.1,12168.04,0.002224
2023-09-28,3,9,2023,28,3,0.0,0,0,3652266,16769,Tashkent,12183.01,12178.1,0.000403
2023-09-29,4,9,2023,29,3,0.0,0,0,3704291,17851,Fergana,12175.07,12190.01,-0.001226
2023-09-30,5,9,2023,30,3,0.0,0,0,2858955,17796,Samarkand,12175.07,12190.01,-0.001226
2023-10-01,6,10,2023,1,4,0.0,0,0,3074600,18837,Samarkand,12175.07,12190.01,-0.001226
2023-10-02,0,10,2023,2,4,0.0,0,0,3575671,18442,Tashkent,12175.07,12212.07,-0.00303
2023-10-03,1,10,2023,3,4,0.0,0,0,3664818,17132,Tashkent,12200.12,12206.13,-0.000492
2023-10-04,2,10,2023,4,4,0.0,0,0,3665771,18217,Samarkand,12216.01,12195.1,0.001715
2023-10-05,3,10,2023,5,4,0.0,0,0,3978272,18620,Tashkent,12207.92,12183.01,0.002045
2023-10-06,4,10,2023,6,4,0.0,0,0,4098311,19308,Samarkand,12198.12,12175.07,0.001893
2023-10-07,5,10,2023,7,4,0.0,0,0,2981993,18800,Samarkand,12198.12,12175.07,0.001893
2023-10-08,6,10,2023,8,4,0.0,0,0,2976811,18702,Tashkent,12198.12,12175.07,0.001893
2023-10-09,0,10,2023,9,4,0.0,0,0,3856415,18145,Andijan,12189.81,12175.07,0.001211
2023-10-10,1,10,2023,10,4,0.0,1,0,4913902,18411,Namangan,12180.05,12200.12,-0.001645
2023-10-11,2,10,2023,11,4,0.0,0,0,3709289,19103,Fergana,12200.22,12216.01,-0.001293
2023-10-12,3,10,2023,12,4,0.0,0,0,3892219,17041,Tashkent,12216.09,12207.92,0.000669
2023-10-13,4,10,2023,13,4,0.0,0,0,4009258,17831,Tashkent,12229.01,12198.12,0.002532
2023-10-14,5,10,2023,14,4,0.0,0,0,3072753,17496,Samarkand,12229.01,12198.12,0.002532
2023-10-15,6,10,2023,15,4,0.0,0,0,3037799,18421,Tashkent,12229.01,12198.12,0.002532
2023-10-16,0,10,2023,16,4,0.0,0,0,4023495,19105,Andijan,12217.85,12189.81,0.0023
2023-10-17,1,10,2023,17,4,0.0,0,0,3453215,17647,Tashkent,12201.05,12180.05,0.001724
2023-10-18,2,10,2023,18,4,0.0,0,0,3980247,16216,Samarkand,12195.07,12200.22,-0.000422
2023-10-19,3,10,2023,19,4,0.0,0,0,3776994,17802,Tashkent,12206.93,12216.09,-0.00075
2023-10-20,4,10,2023,20,4,0.0,0,0,3597521,18866,Samarkand,12231.01,12229.01,0.000164
2023-10-21,5,10,2023,21,4,0.0,0,0,3092316,18569,Tashkent,12231.01,12229.01,0.000164
2023-10-22,6,10,2023,22,4,0.0,0,0,3199576,18485,Tashkent,12231.01,12229.01,0.000164
2023-10-23,0,10,2023,23,4,0.0,0,0,3870280,17922,Tashkent,12210.0,12217.85,-0.000643
2023-10-24,1,10,2023,24,4,0.0,0,0,4043443,17126,Namangan,12218.04,12201.05,0.001393
2023-10-25,2,10,2023,25,4,0.0,1,0,5062638,18565,Tashkent,12199.93,12195.07,0.000399
2023-10-26,3,10,2023,26,4,0.0,0,0,4106824,17489,Andijan,12195.13,12206.93,-0.000967
2023-10-27,4,10,2023,27,4,0.0,0,0,4161088,19907,Namangan,12210.08,12231.01,-0.001711
2023-10-28,5,10,2023,28,4,0.0,0,0,3138929,18619,Tashkent,12210.08,12231.01,-0.001711
2023-10-29,6,10,2023,29,4,0.0,0,0,3060234,17702,Fergana,12210.08,12231.01,-0.001711
2023-10-30,0,10,2023,30,4,0.0,0,0,3664039,17681,Tashkent,12228.05,12210.0,0.001478
2023-10-31,1,10,2023,31,4,0.0,0,0,3879664,18099,Andijan,12219.23,12218.04,9.7e-05
2023-11-01,2,11,2023,1,4,0.0,0,0,3859460,17985,Samarkand,12234.42,12199.93,0.002827
2023-11-02,3,11,2023,2,4,0.0,0,0,4344720,19074,Tashkent,12249.0,12195.13,0.004417
2023-11-03,4,11,2023,3,4,0.0,0,0,3972830,18333,Tashkent,12240.01,12210.08,0.002451
2023-11-04,5,11,2023,4,4,0.0,0,0,3138810,17602,Tashkent,12240.01,12210.08,0.002451
2023-11-05,6,11,2023,5,4,0.0,0,0,3195032,19703,Andijan,12240.01,12210.08,0.002451
2023-11-06,0,11,2023,6,4,0.0,0,0,4018190,18234,Tashkent,12254.0,12228.05,0.002122
2023-11-07,1,11,2023,7,4,0.0,0,0,4286804,18813,Fergana,12270.0,12219.23,0.004155
2023-11-08,2,11,2023,8,4,0.0,0,0,3917946,17715,Tashkent,12280.08,12234.42,0.003732
2023-11-09,3,11,2023,9,4,0.0,0,0,4052740,18495,Andijan,12297.01,12249.0,0.00392
2023-11-10,4,11,2023,10,4,0.0,1,0,4764493,18457,Tashkent,12288.04,12240.01,0.003924
2023-11-11,5,11,2023,11,4,0.0,0,0,2976153,16700,Samarkand,12288.04,12240.01,0.003924
2023-11-12,6,11,2023,12,4,0.0,0,0,3067775,19828,Samarkand,12288.04,12240.01,0.003924
2023-11-13,0,11,2023,13,4,0.0,0,0,4029154,19252,Fergana,12270.11,12254.0,0.001315
2023-11-14,1,11,2023,14,4,0.0,0,0,3969213,17905,Tashkent,12281.14,12270.0,0.000908
2023-11-15,2,11,2023,15,4,0.0,0,0,3930047,17344,Tashkent,12289.98,12280.08,0.000806
2023-11-16,3,11,2023,16,4,0.0,0,0,3817868,18508,Tashkent,12282.0,12297.01,-0.001221
2023-11-17,4,11,2023,17,4,0.0,0,0,4035415,18302,Fergana,12270.1,12288.04,-0.00146
2023-11-18,5,11,2023,18,4,0.0,0,0,2970563,18521,Tashkent,12270.1,12288.04,-0.00146
2023-11-19,6,11,2023,19,4,0.0,0,0,3259673,18393,Samarkand,12270.1,12288.04,-0.00146
2023-11-20,0,11,2023,20,4,0.0,0,0,4072598,18648,Tashkent,12280.0,12270.11,0.000806
2023-11-21,1,11,2023,21,4,0.0,0,0,3825803,19405,Namangan,12277.42,12281.14,-0.000303
2023-11-22,2,11,2023,22,4,0.0,0,0,4015828,18705,Andijan,12270.07,12289.98,-0.00162
2023-11-23,3,11,2023,23,4,0.0,0,0,3947139,17414,Samarkand,12289.03,12282.0,0.000572
2023-11-24,4,11,2023,24,4,0.0,0,0,4125038,19348,Tashkent,12304.98,12270.1,0.002843
2023-11-25,5,11,2023,25,4,0.0,1,0,4087193,19573,Tashkent,12304.98,12270.1,0.002843
2023-11-26,6,11,2023,26,4,0.0,0,0,2943674,20786,Tashkent,12304.98,12270.1,0.002843
2023-11-27,0,11,2023,27,4,0.0,0,0,4102225,17369,Tashkent,12296.16,12280.0,0.001316
2023-11-28,1,11,2023,28,4,0.0,0,0,4060731,18466,Fergana,12310.04,12277.42,0.002657
2023-11-29,2,11,2023,29,4,0.0,0,0,4200226,16609,Samarkand,12315.0,12270.07,0.003662
2023-11-30,3,11,2023,30,4,0.0,0,0,4128775,18721,Andijan,12297.88,12289.03,0.00072
2023-12-01,4,12,2023,1,4,0.0,0,0,4263127,17843,Tashkent,12280.01,12304.98,-0.002029
2023-12-02,5,12,2023,2,4,0.0,0,0,3387484,19824,Fergana,12280.01,12304.98,-0.002029
2023-12-03,6,12,2023,3,4,0.0,0,0,3324845,17669,Samarkand,12280.01,12304.98,-0.002029
2023-12-04,0,12,2023,4,4,0.0,0,0,4596215,16941,Samarkand,12300.09,12296.16,0.00032
2023-12-05,1,12,2023,5,4,0.0,0,0,4414062,17919,Tashkent,12272.0,12310.04,-0.00309
2023-12-06,2,12,2023,6,4,0.0,0,0,4749731,16719,Samarkand,12289.4,12315.0,-0.002079
2023-12-07,3,12,2023,7,4,0.0,0,0,4407087,18904,Samarkand,12305.17,12297.88,0.000593
2023-12-08,4,12,2023,8,4,0.0,0,0,4296273,16654,Fergana,12305.17,12280.01,0.002049
2023-12-09,5,12,2023,9,4,0.0,0,0,3242753,18333,Andijan,12305.17,12280.01,0.002049
2023-12-10,6,12,2023,10,4,0.0,1,0,3910729,16651,Tashkent,12305.17,12280.01,0.002049
2023-12-11,0,12,2023,11,4,0.0,0,0,4151963,18061,Tashkent,12311.98,12300.09,0.000967
2023-12-12,1,12,2023,12,4,0.0,0,0,4484028,19635,Samarkand,12327.01,12272.0,0.004483
2023-12-13,2,12,2023,13,4,0.0,0,0,4530752,18613,Samarkand,12349.0,12289.4,0.00485
2023-12-14,3,12,2023,14,4,0.0,0,0,4163087,17637,Tashkent,12367.0,12305.17,0.005025
2023-12-15,4,12,2023,15,4,0.0,0,0,4607193,18306,Fergana,12358.03,12305.17,0.004296
